id,date_of_journey,mobile_number,adult_count,child_count,proceed_status,created_at,updated_at,fktrain_number,fksource_code,fkdestination_code,fkboarding_at,fkcoach_type,fkreservation_type,pnr,pnr_status,fkpassengerdata,fkpassengerdata_rac,seat_sequence_number,seat_status,current_seat_status,updated_seat_status,createdat,updatedat,coach,berth,fk_seatsondate_sl,seat_number,seat_status_copy,fkbookingdata,p_name,p_age,p_gender,preferred_berth,is_child,is_senior,is_adult,base_fare,cancellation_status,refund_amount
48061,2025-11-04,9733342439,1,0,true,Fri Oct 31 2025 22:21:32 GMT+0530 (India Standard Time),Fri Oct 31 2025 22:21:32 GMT+0530 (India Standard Time),2533,2120,2128,2120,6,1,PNR001511,CNF,,,,CNF,FC3/1/LB,FC3/1/LB,,,,,,,,16218,Gomathi,51,F,,false,true,false,32.5,false,
53534,2025-11-04,8197498238,4,0,true,Fri Oct 31 2025 22:30:23 GMT+0530 (India Standard Time),Fri Oct 31 2025 22:30:23 GMT+0530 (India Standard Time),2518,2120,5895,2120,6,1,PNR001524,CNF,,,,CNF,FC3/4/UB,FC3/4/UB,,,,,,,,18063,Keerthi,77,F,,false,true,false,217.5,false,
53535,2025-11-04,8197498238,4,0,true,Fri Oct 31 2025 22:30:23 GMT+0530 (India Standard Time),Fri Oct 31 2025 22:30:23 GMT+0530 (India Standard Time),2518,2120,5895,2120,6,1,PNR001524,CNF,,,,CNF,FC3/3/LB,FC3/3/LB,,,,,,,,18063,Anju,62,F,,false,true,false,217.5,false,
53536,2025-11-04,8197498238,4,0,true,Fri Oct 31 2025 22:30:23 GMT+0530 (India Standard Time),Fri Oct 31 2025 22:30:23 GMT+0530 (India Standard Time),2518,2120,5895,2120,6,1,PNR001524,CNF,,,,CNF,FC3/2/UB,FC3/2/UB,,,,,,,,18063,Padma,53,F,,false,true,false,217.5,false,
53537,2025-11-04,8197498238,4,0,true,Fri Oct 31 2025 22:30:23 GMT+0530 (India Standard Time),Fri Oct 31 2025 22:30:23 GMT+0530 (India Standard Time),2518,2120,5895,2120,6,1,PNR001524,CNF,,,,CNF,FC3/1/LB,FC3/1/LB,,,,,,,,18063,Anil,45,M,,false,false,true,435,false,
54116,2025-11-04,8870284253,1,0,true,Fri Oct 31 2025 22:31:17 GMT+0530 (India Standard Time),Fri Oct 31 2025 22:31:17 GMT+0530 (India Standard Time),2612,4391,943,4391,6,1,PNR001515,CNF,,,,CNF,FC3/4/UB,FC3/4/UB,,,,,,,,18252,Maya,22,F,,false,false,true,1070,false,
54159,2025-11-04,6106135707,4,0,true,Fri Oct 31 2025 22:31:22 GMT+0530 (India Standard Time),Fri Oct 31 2025 22:31:22 GMT+0530 (India Standard Time),2524,2120,3898,2120,6,1,PNR001500,CNF,,,,CNF,FC4/3/LB,FC4/3/LB,,,,,,,,18270,Tanvi,22,F,,false,false,true,155,false,
54160,2025-11-04,6106135707,4,0,true,Fri Oct 31 2025 22:31:22 GMT+0530 (India Standard Time),Fri Oct 31 2025 22:31:22 GMT+0530 (India Standard Time),2524,2120,3898,2120,6,1,PNR001500,CNF,,,,CNF,FC4/2/UB,FC4/2/UB,,,,,,,,18270,Rohit,19,M,,false,false,true,155,false,
54161,2025-11-04,6106135707,4,0,true,Fri Oct 31 2025 22:31:22 GMT+0530 (India Standard Time),Fri Oct 31 2025 22:31:22 GMT+0530 (India Standard Time),2524,2120,3898,2120,6,1,PNR001500,CNF,,,,CNF,FC4/1/LB,FC4/1/LB,,,,,,,,18270,Ritika,22,F,,false,false,true,155,false,
54162,2025-11-04,6106135707,4,0,true,Fri Oct 31 2025 22:31:22 GMT+0530 (India Standard Time),Fri Oct 31 2025 22:31:22 GMT+0530 (India Standard Time),2524,2120,3898,2120,6,1,PNR001500,CNF,,,,CNF,FC3/20/UB,FC3/20/UB,,,,,,,,18270,Balakrishna,50,M,,false,false,true,155,false,
54619,2025-11-04,6691695512,6,0,true,Fri Oct 31 2025 22:32:09 GMT+0530 (India Standard Time),Fri Oct 31 2025 22:32:09 GMT+0530 (India Standard Time),2190,4095,7635,4095,6,1,PNR001520,CNF,,,,CNF,FC3/4/UB,FC3/4/UB,,,,,,,,18432,Yash,37,M,,false,false,true,480,false,
54620,2025-11-04,6691695512,6,0,true,Fri Oct 31 2025 22:32:09 GMT+0530 (India Standard Time),Fri Oct 31 2025 22:32:09 GMT+0530 (India Standard Time),2190,4095,7635,4095,6,1,PNR001520,CNF,,,,CNF,FC3/3/LB,FC3/3/LB,,,,,,,,18432,Jitendra,56,M,,false,false,true,480,false,
54621,2025-11-04,6691695512,6,0,true,Fri Oct 31 2025 22:32:09 GMT+0530 (India Standard Time),Fri Oct 31 2025 22:32:09 GMT+0530 (India Standard Time),2190,4095,7635,4095,6,1,PNR001520,CNF,,,,CNF,FC3/2/UB,FC3/2/UB,,,,,,,,18432,Raghavendra,80,M,,false,true,false,240,false,
54622,2025-11-04,6691695512,6,0,true,Fri Oct 31 2025 22:32:09 GMT+0530 (India Standard Time),Fri Oct 31 2025 22:32:09 GMT+0530 (India Standard Time),2190,4095,7635,4095,6,1,PNR001520,CNF,,,,CNF,FC3/1/LB,FC3/1/LB,,,,,,,,18432,Niraj,38,M,,false,false,true,480,false,
54623,2025-11-04,6691695512,6,0,true,Fri Oct 31 2025 22:32:09 GMT+0530 (India Standard Time),Fri Oct 31 2025 22:32:09 GMT+0530 (India Standard Time),2190,4095,7635,4095,6,1,PNR001520,CNF,,,,CNF,FC2/20/UB,FC2/20/UB,,,,,,,,18432,Mahesh,59,M,,false,false,true,480,false,
54624,2025-11-04,6691695512,6,0,true,Fri Oct 31 2025 22:32:09 GMT+0530 (India Standard Time),Fri Oct 31 2025 22:32:09 GMT+0530 (India Standard Time),2190,4095,7635,4095,6,1,PNR001520,CNF,,,,CNF,FC2/19/LB,FC2/19/LB,,,,,,,,18432,Mohan,32,M,,false,false,true,480,false,
54673,2025-11-04,8893534305,3,0,true,Fri Oct 31 2025 22:32:14 GMT+0530 (India Standard Time),Fri Oct 31 2025 22:32:14 GMT+0530 (India Standard Time),2516,2120,5895,2120,6,1,PNR001514,CNF,,,,CNF,FC2/19/LB,FC2/19/LB,,,,,,,,18450,Sowmya,60,F,,false,true,false,220,false,
54674,2025-11-04,8893534305,3,0,true,Fri Oct 31 2025 22:32:14 GMT+0530 (India Standard Time),Fri Oct 31 2025 22:32:14 GMT+0530 (India Standard Time),2516,2120,5895,2120,6,1,PNR001514,CNF,,,,CNF,FC2/18/UB,FC2/18/UB,,,,,,,,18450,Suma,20,F,,false,false,true,440,false,
54675,2025-11-04,8893534305,3,0,true,Fri Oct 31 2025 22:32:14 GMT+0530 (India Standard Time),Fri Oct 31 2025 22:32:14 GMT+0530 (India Standard Time),2516,2120,5895,2120,6,1,PNR001514,CNF,,,,CNF,FC2/17/LB,FC2/17/LB,,,,,,,,18450,Latha,40,F,,false,false,true,440,false,
58128,2025-11-04,9981856286,4,0,true,Fri Oct 31 2025 22:37:50 GMT+0530 (India Standard Time),Fri Oct 31 2025 22:37:50 GMT+0530 (India Standard Time),2536,2120,2128,2120,6,1,PNR001533,CNF,,,,CNF,FC4/6/UB,FC4/6/UB,,,,,,,,19620,Meera,28,F,,false,false,true,65,false,
58129,2025-11-04,9981856286,4,0,true,Fri Oct 31 2025 22:37:50 GMT+0530 (India Standard Time),Fri Oct 31 2025 22:37:50 GMT+0530 (India Standard Time),2536,2120,2128,2120,6,1,PNR001533,CNF,,,,CNF,FC4/5/LB,FC4/5/LB,,,,,,,,19620,Vaishnavi,20,F,,false,false,true,65,false,
58130,2025-11-04,9981856286,4,0,true,Fri Oct 31 2025 22:37:50 GMT+0530 (India Standard Time),Fri Oct 31 2025 22:37:50 GMT+0530 (India Standard Time),2536,2120,2128,2120,6,1,PNR001533,CNF,,,,CNF,FC4/4/UB,FC4/4/UB,,,,,,,,19620,Vaishnavi,35,F,,false,false,true,65,false,
58131,2025-11-04,9981856286,4,0,true,Fri Oct 31 2025 22:37:50 GMT+0530 (India Standard Time),Fri Oct 31 2025 22:37:50 GMT+0530 (India Standard Time),2536,2120,2128,2120,6,1,PNR001533,CNF,,,,CNF,FC4/3/LB,FC4/3/LB,,,,,,,,19620,Ritika,29,F,,false,false,true,65,false,
64084,2025-11-04,6979438929,4,1,true,Fri Oct 31 2025 22:47:43 GMT+0530 (India Standard Time),Fri Oct 31 2025 22:47:43 GMT+0530 (India Standard Time),2519,5895,2120,5895,6,1,PNR001540,CNF,,,,CNF,FC3/2/UB,FC3/2/UB,,,,,,,,21681,Umesh,10,M,,false,false,true,435,false,
64085,2025-11-04,6979438929,4,1,true,Fri Oct 31 2025 22:47:43 GMT+0530 (India Standard Time),Fri Oct 31 2025 22:47:43 GMT+0530 (India Standard Time),2519,5895,2120,5895,6,1,PNR001540,CNF,,,,CNF,FC3/1/LB,FC3/1/LB,,,,,,,,21681,Lalit,60,M,,false,false,true,435,false,
64086,2025-11-04,6979438929,4,1,true,Fri Oct 31 2025 22:47:43 GMT+0530 (India Standard Time),Fri Oct 31 2025 22:47:43 GMT+0530 (India Standard Time),2519,5895,2120,5895,6,1,PNR001540,CNF,,,,CNF,FC2/20/UB,FC2/20/UB,,,,,,,,21681,Raghavendra,2,M,,true,false,true,435,false,
64087,2025-11-04,6979438929,4,1,true,Fri Oct 31 2025 22:47:43 GMT+0530 (India Standard Time),Fri Oct 31 2025 22:47:43 GMT+0530 (India Standard Time),2519,5895,2120,5895,6,1,PNR001540,CNF,,,,CNF,FC2/19/LB,FC2/19/LB,,,,,,,,21681,Pallavi,13,F,,false,false,true,435,false,
64088,2025-11-04,6979438929,4,1,true,Fri Oct 31 2025 22:47:43 GMT+0530 (India Standard Time),Fri Oct 31 2025 22:47:43 GMT+0530 (India Standard Time),2519,5895,2120,5895,6,1,PNR001540,CNF,,,,CNF,FC2/18/UB,FC2/18/UB,,,,,,,,21681,Manoj,33,M,,false,false,true,435,false,
67386,2025-11-04,7732365721,5,1,true,Fri Oct 31 2025 22:53:03 GMT+0530 (India Standard Time),Fri Oct 31 2025 22:53:03 GMT+0530 (India Standard Time),2536,2120,2128,2120,6,1,PNR001510,CNF,,,,CNF,FC4/2/UB,FC4/2/UB,,,,,,,,22797,Harini,35,F,,false,false,true,65,false,
67387,2025-11-04,7732365721,5,1,true,Fri Oct 31 2025 22:53:03 GMT+0530 (India Standard Time),Fri Oct 31 2025 22:53:03 GMT+0530 (India Standard Time),2536,2120,2128,2120,6,1,PNR001510,CNF,,,,CNF,FC4/1/LB,FC4/1/LB,,,,,,,,22797,Manisha,41,F,,false,false,true,65,false,
67388,2025-11-04,7732365721,5,1,true,Fri Oct 31 2025 22:53:03 GMT+0530 (India Standard Time),Fri Oct 31 2025 22:53:03 GMT+0530 (India Standard Time),2536,2120,2128,2120,6,1,PNR001510,CNF,,,,CNF,FC3/20/UB,FC3/20/UB,,,,,,,,22797,Deepti,2,F,,true,false,true,65,false,
67389,2025-11-04,7732365721,5,1,true,Fri Oct 31 2025 22:53:03 GMT+0530 (India Standard Time),Fri Oct 31 2025 22:53:03 GMT+0530 (India Standard Time),2536,2120,2128,2120,6,1,PNR001510,CNF,,,,CNF,FC3/19/LB,FC3/19/LB,,,,,,,,22797,Sujatha,80,F,,false,true,false,32.5,false,
67390,2025-11-04,7732365721,5,1,true,Fri Oct 31 2025 22:53:03 GMT+0530 (India Standard Time),Fri Oct 31 2025 22:53:03 GMT+0530 (India Standard Time),2536,2120,2128,2120,6,1,PNR001510,CNF,,,,CNF,FC3/18/UB,FC3/18/UB,,,,,,,,22797,Ankita,16,F,,false,false,true,65,false,
67391,2025-11-04,7732365721,5,1,true,Fri Oct 31 2025 22:53:03 GMT+0530 (India Standard Time),Fri Oct 31 2025 22:53:03 GMT+0530 (India Standard Time),2536,2120,2128,2120,6,1,PNR001510,CNF,,,,CNF,FC3/17/LB,FC3/17/LB,,,,,,,,22797,Meera,63,F,,false,true,false,32.5,false,
68351,2025-11-04,6644336136,3,0,true,Fri Oct 31 2025 22:54:39 GMT+0530 (India Standard Time),Fri Oct 31 2025 22:54:39 GMT+0530 (India Standard Time),2193,7635,4095,7635,6,1,PNR001519,CNF,,,,CNF,FC4/6/UB,FC4/6/UB,,,,,,,,23121,Ranjitha,64,F,,false,true,false,240,false,
68352,2025-11-04,6644336136,3,0,true,Fri Oct 31 2025 22:54:39 GMT+0530 (India Standard Time),Fri Oct 31 2025 22:54:39 GMT+0530 (India Standard Time),2193,7635,4095,7635,6,1,PNR001519,CNF,,,,CNF,FC4/5/LB,FC4/5/LB,,,,,,,,23121,Sowmya,11,F,,false,false,true,480,false,
68353,2025-11-04,6644336136,3,0,true,Fri Oct 31 2025 22:54:39 GMT+0530 (India Standard Time),Fri Oct 31 2025 22:54:39 GMT+0530 (India Standard Time),2193,7635,4095,7635,6,1,PNR001519,CNF,,,,CNF,FC4/4/UB,FC4/4/UB,,,,,,,,23121,Nisha,43,F,,false,false,true,480,false,
69411,2025-11-04,6985185655,6,0,true,Fri Oct 31 2025 22:56:21 GMT+0530 (India Standard Time),Fri Oct 31 2025 22:56:21 GMT+0530 (India Standard Time),2516,2120,5895,2120,6,1,PNR001528,CNF,,,,CNF,FC2/16/UB,FC2/16/UB,,,,,,,,23472,Kavitha,18,F,,false,false,true,440,false,
69412,2025-11-04,6985185655,6,0,true,Fri Oct 31 2025 22:56:21 GMT+0530 (India Standard Time),Fri Oct 31 2025 22:56:21 GMT+0530 (India Standard Time),2516,2120,5895,2120,6,1,PNR001528,CNF,,,,CNF,FC2/15/LB,FC2/15/LB,,,,,,,,23472,Ankita,47,F,,false,false,true,440,false,
69413,2025-11-04,6985185655,6,0,true,Fri Oct 31 2025 22:56:21 GMT+0530 (India Standard Time),Fri Oct 31 2025 22:56:21 GMT+0530 (India Standard Time),2516,2120,5895,2120,6,1,PNR001528,CNF,,,,CNF,FC2/14/UB,FC2/14/UB,,,,,,,,23472,Aparna,33,F,,false,false,true,440,false,
69414,2025-11-04,6985185655,6,0,true,Fri Oct 31 2025 22:56:21 GMT+0530 (India Standard Time),Fri Oct 31 2025 22:56:21 GMT+0530 (India Standard Time),2516,2120,5895,2120,6,1,PNR001528,CNF,,,,CNF,FC2/13/LB,FC2/13/LB,,,,,,,,23472,Sunita,47,F,,false,false,true,440,false,
69415,2025-11-04,6985185655,6,0,true,Fri Oct 31 2025 22:56:21 GMT+0530 (India Standard Time),Fri Oct 31 2025 22:56:21 GMT+0530 (India Standard Time),2516,2120,5895,2120,6,1,PNR001528,CNF,,,,CNF,FC2/12/UB,FC2/12/UB,,,,,,,,23472,Leela,31,F,,false,false,true,440,false,
69416,2025-11-04,6985185655,6,0,true,Fri Oct 31 2025 22:56:21 GMT+0530 (India Standard Time),Fri Oct 31 2025 22:56:21 GMT+0530 (India Standard Time),2516,2120,5895,2120,6,1,PNR001528,CNF,,,,CNF,FC2/11/LB,FC2/11/LB,,,,,,,,23472,Deepa,9,F,,false,false,true,440,false,
74193,2025-11-04,7739446294,4,2,true,Sat Nov 01 2025 06:08:31 GMT+0530 (India Standard Time),Sat Nov 01 2025 06:08:31 GMT+0530 (India Standard Time),2530,2120,2128,2120,6,1,PNR001475,CNF,,,,CNF,FC4/1/LB,FC4/1/LB,,,,,,,,25119,Rajendra,12,M,,false,false,true,65,false,
74194,2025-11-04,7739446294,4,2,true,Sat Nov 01 2025 06:08:31 GMT+0530 (India Standard Time),Sat Nov 01 2025 06:08:31 GMT+0530 (India Standard Time),2530,2120,2128,2120,6,1,PNR001475,CNF,,,,CNF,FC3/20/UB,FC3/20/UB,,,,,,,,25119,Vikas,5,M,,true,false,true,65,false,
74195,2025-11-04,7739446294,4,2,true,Sat Nov 01 2025 06:08:31 GMT+0530 (India Standard Time),Sat Nov 01 2025 06:08:31 GMT+0530 (India Standard Time),2530,2120,2128,2120,6,1,PNR001475,CNF,,,,CNF,FC3/19/LB,FC3/19/LB,,,,,,,,25119,Ritesh,12,M,,false,false,true,65,false,
74196,2025-11-04,7739446294,4,2,true,Sat Nov 01 2025 06:08:31 GMT+0530 (India Standard Time),Sat Nov 01 2025 06:08:31 GMT+0530 (India Standard Time),2530,2120,2128,2120,6,1,PNR001475,CNF,,,,CNF,FC3/18/UB,FC3/18/UB,,,,,,,,25119,Raghu,15,M,,false,false,true,65,false,
74197,2025-11-04,7739446294,4,2,true,Sat Nov 01 2025 06:08:31 GMT+0530 (India Standard Time),Sat Nov 01 2025 06:08:31 GMT+0530 (India Standard Time),2530,2120,2128,2120,6,1,PNR001475,CNF,,,,CNF,FC3/17/LB,FC3/17/LB,,,,,,,,25119,Sameer,2,M,,true,false,true,65,false,
74198,2025-11-04,7739446294,4,2,true,Sat Nov 01 2025 06:08:31 GMT+0530 (India Standard Time),Sat Nov 01 2025 06:08:31 GMT+0530 (India Standard Time),2530,2120,2128,2120,6,1,PNR001475,CNF,,,,CNF,FC3/16/UB,FC3/16/UB,,,,,,,,25119,Sangeetha,64,F,,false,true,false,32.5,false,
78087,2025-11-04,6979575666,2,0,true,Sat Nov 01 2025 06:14:48 GMT+0530 (India Standard Time),Sat Nov 01 2025 06:14:48 GMT+0530 (India Standard Time),2531,2120,2128,2120,6,1,PNR001491,CNF,,,,CNF,FC3/4/UB,FC3/4/UB,,,,,,,,26433,Neha,38,F,,false,false,true,70,false,
78088,2025-11-04,6979575666,2,0,true,Sat Nov 01 2025 06:14:48 GMT+0530 (India Standard Time),Sat Nov 01 2025 06:14:48 GMT+0530 (India Standard Time),2531,2120,2128,2120,6,1,PNR001491,CNF,,,,CNF,FC3/3/LB,FC3/3/LB,,,,,,,,26433,Lalit,47,M,,false,false,true,70,false,
80129,2025-11-04,6766704334,3,1,true,Sat Nov 01 2025 06:18:08 GMT+0530 (India Standard Time),Sat Nov 01 2025 06:18:08 GMT+0530 (India Standard Time),3463,8495,5575,8495,6,1,PNR001471,CNF,,,,CNF,FC2/19/LB,FC2/19/LB,,,,,,,,27135,Chitra,19,F,,false,false,true,230,false,
80130,2025-11-04,6766704334,3,1,true,Sat Nov 01 2025 06:18:08 GMT+0530 (India Standard Time),Sat Nov 01 2025 06:18:08 GMT+0530 (India Standard Time),3463,8495,5575,8495,6,1,PNR001471,CNF,,,,CNF,FC2/18/UB,FC2/18/UB,,,,,,,,27135,Reshma,68,F,,false,true,false,115,false,
80131,2025-11-04,6766704334,3,1,true,Sat Nov 01 2025 06:18:08 GMT+0530 (India Standard Time),Sat Nov 01 2025 06:18:08 GMT+0530 (India Standard Time),3463,8495,5575,8495,6,1,PNR001471,CNF,,,,CNF,FC2/17/LB,FC2/17/LB,,,,,,,,27135,Dev,3,M,,true,false,true,230,false,
80132,2025-11-04,6766704334,3,1,true,Sat Nov 01 2025 06:18:08 GMT+0530 (India Standard Time),Sat Nov 01 2025 06:18:08 GMT+0530 (India Standard Time),3463,8495,5575,8495,6,1,PNR001471,CNF,,,,CNF,FC2/16/UB,FC2/16/UB,,,,,,,,27135,Mohan,26,M,,false,false,true,230,false,
80529,2025-11-04,9798598542,3,1,true,Sat Nov 01 2025 06:18:45 GMT+0530 (India Standard Time),Sat Nov 01 2025 06:18:45 GMT+0530 (India Standard Time),2523,7465,7464,7465,6,1,PNR001492,CNF,,,,CNF,FC2/17/LB,FC2/17/LB,,,,,,,,27270,Latha,31,F,,false,false,true,180,false,
80530,2025-11-04,9798598542,3,1,true,Sat Nov 01 2025 06:18:45 GMT+0530 (India Standard Time),Sat Nov 01 2025 06:18:45 GMT+0530 (India Standard Time),2523,7465,7464,7465,6,1,PNR001492,CNF,,,,CNF,FC2/16/UB,FC2/16/UB,,,,,,,,27270,Sujatha,26,F,,false,false,true,180,false,
80531,2025-11-04,9798598542,3,1,true,Sat Nov 01 2025 06:18:45 GMT+0530 (India Standard Time),Sat Nov 01 2025 06:18:45 GMT+0530 (India Standard Time),2523,7465,7464,7465,6,1,PNR001492,CNF,,,,CNF,FC2/15/LB,FC2/15/LB,,,,,,,,27270,Lalit,63,M,,false,true,false,90,false,
80532,2025-11-04,9798598542,3,1,true,Sat Nov 01 2025 06:18:45 GMT+0530 (India Standard Time),Sat Nov 01 2025 06:18:45 GMT+0530 (India Standard Time),2523,7465,7464,7465,6,1,PNR001492,CNF,,,,CNF,FC2/14/UB,FC2/14/UB,,,,,,,,27270,Kusum,3,F,,true,false,true,180,false,
85760,2025-11-04,9572712201,4,0,true,Sat Nov 01 2025 06:27:09 GMT+0530 (India Standard Time),Sat Nov 01 2025 06:27:09 GMT+0530 (India Standard Time),2536,2120,2128,2120,6,1,PNR001462,CNF,,,,CNF,FC3/15/LB,FC3/15/LB,,,,,,,,29043,Harini,42,F,,false,false,true,65,false,
85761,2025-11-04,9572712201,4,0,true,Sat Nov 01 2025 06:27:09 GMT+0530 (India Standard Time),Sat Nov 01 2025 06:27:09 GMT+0530 (India Standard Time),2536,2120,2128,2120,6,1,PNR001462,CNF,,,,CNF,FC3/14/UB,FC3/14/UB,,,,,,,,29043,Sandhya,43,F,,false,false,true,65,false,
85762,2025-11-04,9572712201,4,0,true,Sat Nov 01 2025 06:27:09 GMT+0530 (India Standard Time),Sat Nov 01 2025 06:27:09 GMT+0530 (India Standard Time),2536,2120,2128,2120,6,1,PNR001462,CNF,,,,CNF,FC3/13/LB,FC3/13/LB,,,,,,,,29043,Kalyani,44,F,,false,false,true,65,false,
85763,2025-11-04,9572712201,4,0,true,Sat Nov 01 2025 06:27:09 GMT+0530 (India Standard Time),Sat Nov 01 2025 06:27:09 GMT+0530 (India Standard Time),2536,2120,2128,2120,6,1,PNR001462,CNF,,,,CNF,FC3/12/UB,FC3/12/UB,,,,,,,,29043,Rohin,46,M,,false,false,true,65,false,
102599,2025-11-04,9432848504,1,0,true,Sat Nov 01 2025 06:52:08 GMT+0530 (India Standard Time),Sat Nov 01 2025 06:52:08 GMT+0530 (India Standard Time),2529,2120,2128,2120,6,1,PNR001470,CNF,,,,CNF,FC3/20/UB,FC3/20/UB,,,,,,,,34731,Vishal,50,M,,false,false,true,65,false,
106328,2025-11-04,9439029955,5,0,true,Sat Nov 01 2025 06:57:30 GMT+0530 (India Standard Time),Sat Nov 01 2025 06:57:30 GMT+0530 (India Standard Time),2195,4095,7635,4095,6,1,PNR001478,CNF,,,,CNF,FC3/11/LB,FC3/11/LB,,,,,,,,35982,Anirudh,6,M,,false,false,true,470,false,
106329,2025-11-04,9439029955,5,0,true,Sat Nov 01 2025 06:57:30 GMT+0530 (India Standard Time),Sat Nov 01 2025 06:57:30 GMT+0530 (India Standard Time),2195,4095,7635,4095,6,1,PNR001478,CNF,,,,CNF,FC3/10/UB,FC3/10/UB,,,,,,,,35982,Aishwarya,8,F,,false,false,true,470,false,
106330,2025-11-04,9439029955,5,0,true,Sat Nov 01 2025 06:57:30 GMT+0530 (India Standard Time),Sat Nov 01 2025 06:57:30 GMT+0530 (India Standard Time),2195,4095,7635,4095,6,1,PNR001478,CNF,,,,CNF,FC3/9/LB,FC3/9/LB,,,,,,,,35982,Priya,58,F,,false,true,false,235,false,
106331,2025-11-04,9439029955,5,0,true,Sat Nov 01 2025 06:57:30 GMT+0530 (India Standard Time),Sat Nov 01 2025 06:57:30 GMT+0530 (India Standard Time),2195,4095,7635,4095,6,1,PNR001478,CNF,,,,CNF,FC3/8/UB,FC3/8/UB,,,,,,,,35982,Vaishnavi,76,F,,false,true,false,235,false,
106332,2025-11-04,9439029955,5,0,true,Sat Nov 01 2025 06:57:30 GMT+0530 (India Standard Time),Sat Nov 01 2025 06:57:30 GMT+0530 (India Standard Time),2195,4095,7635,4095,6,1,PNR001478,CNF,,,,CNF,FC3/7/LB,FC3/7/LB,,,,,,,,35982,Karthik,12,M,,false,false,true,470,false,
107165,2025-11-04,6458455306,6,0,true,Sat Nov 01 2025 06:58:43 GMT+0530 (India Standard Time),Sat Nov 01 2025 06:58:43 GMT+0530 (India Standard Time),2524,2120,3898,2120,6,1,PNR001474,CNF,,,,CNF,FC3/19/LB,FC3/19/LB,,,,,,,,36270,Lalitha,44,F,,false,false,true,155,false,
107166,2025-11-04,6458455306,6,0,true,Sat Nov 01 2025 06:58:43 GMT+0530 (India Standard Time),Sat Nov 01 2025 06:58:43 GMT+0530 (India Standard Time),2524,2120,3898,2120,6,1,PNR001474,CNF,,,,CNF,FC3/18/UB,FC3/18/UB,,,,,,,,36270,Sandeep,76,M,,false,true,false,77.5,false,
107167,2025-11-04,6458455306,6,0,true,Sat Nov 01 2025 06:58:43 GMT+0530 (India Standard Time),Sat Nov 01 2025 06:58:43 GMT+0530 (India Standard Time),2524,2120,3898,2120,6,1,PNR001474,CNF,,,,CNF,FC3/17/LB,FC3/17/LB,,,,,,,,36270,Ritika,28,F,,false,false,true,155,false,
107168,2025-11-04,6458455306,6,0,true,Sat Nov 01 2025 06:58:43 GMT+0530 (India Standard Time),Sat Nov 01 2025 06:58:43 GMT+0530 (India Standard Time),2524,2120,3898,2120,6,1,PNR001474,CNF,,,,CNF,FC3/16/UB,FC3/16/UB,,,,,,,,36270,Ritesh,14,M,,false,false,true,155,false,
107169,2025-11-04,6458455306,6,0,true,Sat Nov 01 2025 06:58:43 GMT+0530 (India Standard Time),Sat Nov 01 2025 06:58:43 GMT+0530 (India Standard Time),2524,2120,3898,2120,6,1,PNR001474,CNF,,,,CNF,FC3/15/LB,FC3/15/LB,,,,,,,,36270,Leela,76,F,,false,true,false,77.5,false,
107170,2025-11-04,6458455306,6,0,true,Sat Nov 01 2025 06:58:43 GMT+0530 (India Standard Time),Sat Nov 01 2025 06:58:43 GMT+0530 (India Standard Time),2524,2120,3898,2120,6,1,PNR001474,CNF,,,,CNF,FC3/14/UB,FC3/14/UB,,,,,,,,36270,Kunal,23,M,,false,false,true,155,false,
108717,2025-11-04,8868556842,5,0,true,Sat Nov 01 2025 07:01:04 GMT+0530 (India Standard Time),Sat Nov 01 2025 07:01:04 GMT+0530 (India Standard Time),3466,8495,6175,8495,6,1,PNR001474,CNF,,,,CNF,FC2/20/UB,FC2/20/UB,,,,,,,,36819,Raghu,15,M,,false,false,true,95,false,
108718,2025-11-04,8868556842,5,0,true,Sat Nov 01 2025 07:01:04 GMT+0530 (India Standard Time),Sat Nov 01 2025 07:01:04 GMT+0530 (India Standard Time),3466,8495,6175,8495,6,1,PNR001474,CNF,,,,CNF,FC2/19/LB,FC2/19/LB,,,,,,,,36819,Nandini,77,F,,false,true,false,47.5,false,
108719,2025-11-04,8868556842,5,0,true,Sat Nov 01 2025 07:01:04 GMT+0530 (India Standard Time),Sat Nov 01 2025 07:01:04 GMT+0530 (India Standard Time),3466,8495,6175,8495,6,1,PNR001474,CNF,,,,CNF,FC2/18/UB,FC2/18/UB,,,,,,,,36819,Prem,17,M,,false,false,true,95,false,
108720,2025-11-04,8868556842,5,0,true,Sat Nov 01 2025 07:01:04 GMT+0530 (India Standard Time),Sat Nov 01 2025 07:01:04 GMT+0530 (India Standard Time),3466,8495,6175,8495,6,1,PNR001474,CNF,,,,CNF,FC2/17/LB,FC2/17/LB,,,,,,,,36819,Anju,69,F,,false,true,false,47.5,false,
108721,2025-11-04,8868556842,5,0,true,Sat Nov 01 2025 07:01:04 GMT+0530 (India Standard Time),Sat Nov 01 2025 07:01:04 GMT+0530 (India Standard Time),3466,8495,6175,8495,6,1,PNR001474,CNF,,,,CNF,FC2/16/UB,FC2/16/UB,,,,,,,,36819,Tarun,54,M,,false,false,true,95,false,
115057,2025-11-04,9454315244,4,0,true,Sat Nov 01 2025 07:10:10 GMT+0530 (India Standard Time),Sat Nov 01 2025 07:10:10 GMT+0530 (India Standard Time),2528,2120,3898,2120,6,1,PNR001452,CNF,,,,CNF,FC4/1/LB,FC4/1/LB,,,,,,,,38952,Vikram,12,M,,false,false,true,145,false,
